Model,Trial,CV_Mean,Best_Score_So_Far,Trial_Runtime_Sec
LDA,11,0.8953125,0.8953125,1.620660999964457
LDA,12,0.8953125,0.8953125,1.6957705999957398
LDA,13,0.8953125,0.8953125,1.7431458000210114
LDA,14,0.8953125,0.8953125,1.688455299998168
LDA,15,0.8953125,0.8953125,1.8253136999555863
LDA,16,0.8953125,0.8953125,1.7882525000022724
LDA,17,0.8953125,0.8953125,2.174506699957419
LDA,18,0.8953125,0.8953125,1.4762945999973454
LDA,19,0.8953125,0.8953125,1.6153771000099368
LDA,20,0.8953125,0.8953125,1.8415978999692015
LDA,21,0.8953125,0.8953125,2.413021100044716
LDA,22,0.8953125,0.8953125,2.2754651000141166
LDA,23,0.8953125,0.8953125,2.323296099959407
LDA,24,0.8953125,0.8953125,2.2923862000461668
LDA,25,0.8953125,0.8953125,2.5558657000074163
LDA,26,0.8953125,0.8953125,1.9829800999723375
LDA,27,0.8953125,0.8953125,1.9544301999849267
LDA,28,0.8953125,0.8953125,1.9126632999978028
LDA,29,0.8953125,0.8953125,1.971319800009951
LDA,30,0.8953125,0.8953125,1.7465206000488251
LDA,31,0.8953125,0.8953125,1.7282853000215255
LDA,32,0.8953125,0.8953125,2.1829343999852426
LDA,33,0.8953125,0.8953125,1.6698801000020467
LDA,34,0.8953125,0.8953125,2.0364059999701567
LDA,35,0.8953125,0.8953125,1.9035278999945149
LDA,36,0.8953125,0.8953125,2.1074647000059485
LDA,37,0.8953125,0.8953125,1.8041074000066146
LDA,38,0.8953125,0.8953125,1.9781671999953687
LDA,39,0.8953125,0.8953125,1.7273423000006005
LDA,40,0.8953125,0.8953125,2.1996587000321597
LDA,41,0.8953125,0.8953125,2.148780599993188
LDA,42,0.8953125,0.8953125,2.4930446000071242
LDA,43,0.8953125,0.8953125,2.1192423999891616
LDA,44,0.8953125,0.8953125,1.832539800030645
LDA,45,0.8953125,0.8953125,1.8377333999960683
LDA,46,0.8953125,0.8953125,1.793881900026463
LDA,47,0.8953125,0.8953125,1.697076599986758
LDA,48,0.8953125,0.8953125,1.7590210000053048
LDA,49,0.8953125,0.8953125,2.471670200000517
LDA,50,0.8953125,0.8953125,2.1814450000529177
LGBM,1,0.9909791666666667,0.9909791666666667,11.23136639999575
LGBM,2,0.9249791666666667,0.9909791666666667,8.715230100002373
LGBM,3,0.990625,0.9909791666666667,8.409636500000488
LGBM,4,0.9613125,0.9909791666666667,2.1810816999932285
LGBM,5,0.961375,0.9909791666666667,6.371305799984839
LGBM,6,0.9844166666666666,0.9909791666666667,13.014897499990184
LGBM,7,0.970375,0.9909791666666667,2.4111096000124235
LGBM,8,0.9866250000000001,0.9909791666666667,17.08217490001698
LGBM,9,0.9970833333333333,0.9970833333333333,16.658347999997204
LGBM,10,0.9632083333333334,0.9970833333333333,4.374257899995428
LGBM,11,0.9945833333333333,0.9970833333333333,23.98558210002375
LGBM,12,0.9951041666666667,0.9970833333333333,19.896855499973753
LGBM,13,0.9948958333333333,0.9970833333333333,18.955697299999883
LGBM,14,0.9945625,0.9970833333333333,26.30315259998315
LGBM,15,0.9941875,0.9970833333333333,28.975830099981977
LGBM,16,0.9951874999999999,0.9970833333333333,17.964688400010346
LGBM,17,0.9935,0.9970833333333333,9.853393099998357
LGBM,18,0.9960000000000001,0.9970833333333333,33.46867040000507
LGBM,19,0.9953541666666667,0.9970833333333333,18.34628420000081
LGBM,20,0.9952500000000001,0.9970833333333333,11.845424099999946
LGBM,21,0.9948125000000001,0.9970833333333333,16.116506599995773
LGBM,22,0.9960000000000001,0.9970833333333333,15.095033299992792
LGBM,23,0.9957916666666667,0.9970833333333333,19.234280200005742
LGBM,24,0.9951458333333333,0.9970833333333333,9.980893599975388
LGBM,25,0.9963333333333333,0.9970833333333333,29.51648920000298
LGBM,26,0.996875,0.9970833333333333,23.127658699988388
LGBM,27,0.9962291666666665,0.9970833333333333,21.98265639998135
LGBM,28,0.9954791666666667,0.9970833333333333,30.65295399999013
LGBM,29,0.9941875,0.9970833333333333,19.678717799979495
LGBM,30,0.9958958333333333,0.9970833333333333,20.465867799997795
LGBM,31,0.9969791666666665,0.9970833333333333,14.64001350000035
LGBM,32,0.9970624999999999,0.9970833333333333,14.642847200011602
LGBM,33,0.9969166666666668,0.9970833333333333,12.32418999998481
LGBM,34,0.9970000000000001,0.9970833333333333,13.140204299998004
LGBM,35,0.9967708333333333,0.9970833333333333,16.361277299991343
