Model,Trial,CV_Mean,Best_Score_So_Far,Trial_Runtime_Sec
RF,19,0.9543333333333335,0.9602291666666666,113.38917349999974
RF,20,0.9568958333333333,0.9602291666666666,121.26284579999992
RF,21,0.9495000000000001,0.9602291666666666,120.09766889999992
RF,22,0.9607291666666666,0.9607291666666666,101.91555180000069
RF,23,0.9574166666666667,0.9607291666666666,92.47914830000082
RF,24,0.9532708333333334,0.9607291666666666,91.66379009999946
RF,25,0.9613541666666666,0.9613541666666666,88.42361309999978
RF,26,0.9566666666666667,0.9613541666666666,77.31930590000047
RF,27,0.9499791666666667,0.9613541666666666,56.87556459999905
RF,28,0.9605833333333333,0.9613541666666666,69.4642074000003
RF,29,0.9567916666666667,0.9613541666666666,80.42317150000054
RF,30,0.9451666666666666,0.9613541666666666,64.81052900000032
RF,31,0.9406874999999999,0.9613541666666666,37.76804850000008
RF,32,0.9602708333333334,0.9613541666666666,64.8815220000015
RF,33,0.9607916666666666,0.9613541666666666,82.80993169999965
RF,34,0.9612916666666667,0.9613541666666666,99.02447850000135
RF,35,0.9552916666666667,0.9613541666666666,83.91855570000007
RF,36,0.9609166666666666,0.9613541666666666,72.8949902000004
RF,37,0.9563333333333333,0.9613541666666666,64.63284980000026
RF,38,0.8480208333333333,0.9613541666666666,26.483531300000323
RF,39,0.9566041666666667,0.9613541666666666,85.42089710000073
RF,40,0.95225,0.9613541666666666,87.62835869999981
RF,41,0.9550833333333333,0.9613541666666666,311.83077239999875
RF,42,0.9606041666666668,0.9613541666666666,128.72522089999984
RF,43,0.9613541666666666,0.9613541666666666,96.71017169999868
RF,44,0.9566874999999999,0.9613541666666666,88.5965623000011
RF,45,0.9606458333333332,0.9613541666666666,69.77782060000027
RF,46,0.9706041666666666,0.9706041666666666,233.3145925000008
RF,47,0.9706041666666667,0.9706041666666667,231.2867514999998
RF,48,0.9615208333333334,0.9706041666666667,197.9001642000003
RF,49,0.9633749999999999,0.9706041666666667,149.71992020000107
RF,50,0.9612499999999999,0.9706041666666667,170.90921200000048
GB,1,0.9902708333333333,0.9902708333333333,893.3795630999975
GB,2,0.9855833333333333,0.9902708333333333,388.3908579000017
